RowID,Name,smiles-joint,cation,anion,econd_15,econd_20,econd_25,econd_30,econd_40,econd_50,econd_60,econd_70
IL0496,1-(2-ethoxyethyl)-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)amide,CCOCC[N+]1(C)CCCC1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCOCC[N+]1(C)CCCC1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.304,0.341,0.381,0.454,0.532,0.611,0.686
IL0497,1-(3-methoxypropyl)-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)amide,COCCC[N+]1(C)CCCC1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,COCCC[N+]1(C)CCCC1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.241,0.273,0.306,0.377,0.451,0.528,0.595
IL0498,1-methyl-1-(2-propoxyethyl)pyrrolidinium bis((trifluoromethyl)sulfonyl)amide,CCCOCC[N+]1(C)CCCC1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCOCC[N+]1(C)CCCC1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.22,0.249,0.285,0.349,0.42,0.488,0.558
IL0499,1-(methoxymethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,COC[n+]1ccn(C)c1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,COC[n+]1ccn(C)c1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.401,0.456,0.512,0.631,0.759,0.886,1.013
IL0500,3-(ethoxymethyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,CCOCn1cc[n+](C)c1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCOCn1cc[n+](C)c1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.341,0.387,0.437,0.543,0.651,0.766,0.874
IL0501,1-(2-ethoxyethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,CCOCC[n+]1ccn(C)c1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCOCC[n+]1ccn(C)c1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.353,0.402,0.461,0.551,0.637,0.728,0.81
IL0502,3-(3-methoxypropyl)-1-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,COCCCn1cc[n+](C)c1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,COCCCn1cc[n+](C)c1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.315,0.357,0.405,0.491,0.579,0.673,0.764
IL0503,1-methyl-3-(2-propoxyethyl)imidazolium bis((trifluoromethyl)sulfonyl)amide,CCCOCCn1cc[n+](C)c1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCOCCn1cc[n+](C)c1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.283,0.318,0.359,0.447,0.53,0.606,0.69
IL0504,1-(methoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,COC[n+]1ccccc1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,COC[n+]1ccccc1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.408,0.458,0.518,0.638,0.76,0.887,1.018
IL0505,1-(ethoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,CCOC[n+]1ccccc1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCOC[n+]1ccccc1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.374,0.414,0.465,0.575,0.676,0.784,0.889
IL0506,1-(2-ethoxyethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,CCOCC[n+]1ccccc1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCOCC[n+]1ccccc1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.296,0.334,0.371,0.458,0.55,0.638,0.721
IL0507,1-(3-methoxypropyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,COCCC[n+]1ccccc1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,COCCC[n+]1ccccc1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.275,0.314,0.362,0.443,0.531,0.622,0.708
IL0508,1-(2-propoxyethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,CCCOCC[n+]1ccccc1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCOCC[n+]1ccccc1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.228,0.261,0.299,0.381,0.459,0.539,0.613
IL0509,1-(ethoxymethyl)-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)amide,CCOC[N+]1(C)CCCC1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCOC[N+]1(C)CCCC1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.478,0.514,0.564,0.658,0.745,0.828,0.914
IL1335,"N,N-diethyl-2-methoxy-N-methylethan-1-aminium trifluoro(trifluoromethyl)borate",CC[N+](C)(CC)CCOC.F[B-](F)(F)C(F)(F)F,CC[N+](C)(CC)CCOC,F[B-](F)(F)C(F)(F)F,,0.249,0.3,0.373,0.53,0.72,0.937,1.16
IL1514,"3-(3-cyanopropyl)-1-methylimidazolium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C[n+]1ccn(CCCC#N)c1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,C[n+]1ccn(CCCC#N)c1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.093,0.125,0.22,0.381,0.617,0.866,1.23
IL1565,"N1-(2-ethylhexyl)ethane-1,2-diamine trifluoromethanesulfonate",CCCCC(CC)C[NH2+]CCN.[O-][S](=O)(=O)C(F)(F)F,CCCCC(CC)C[NH2+]CCN,[O-][S](=O)(=O)C(F)(F)F,,0.0075,0.0102,0.0144,0.0295,0.0505,0.0945,0.156
IL1599,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,COCCn1cc[n+](C)c1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,COCCn1cc[n+](C)c1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.417,0.468,0.525,0.632,0.743,0.851,0.95
IL1809,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,CCCC[N+](C)(C)C.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCC[N+](C)(C)C,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.161,0.21,0.2595,0.3885,0.547,0.74,0.96
IL1898,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,CCCCCC[N+]1(C)CCCC1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCCCC[N+]1(C)CCCC1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,0.118,0.16,0.19,0.261,0.39,0.5275,0.68
IL1916,1-hexyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCCCn1cc[n+](C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,,0.1303,0.1665,0.209,0.313,0.44,0.593,0.769
IL1950,N-hexylethylenediammonium trifluoroacetate,CCCCCC[NH2+]CC[NH3+].[O-]C(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F,CCCCCC[NH2+]CC[NH3+],[O-]C(=O)C(F)(F)F,,0.0187,0.0246,0.034,0.0592,0.0945,0.141,0.201
IL1951,N-(2-ethylhexyl)ethylenediammonium trifluoroacetate,CCCCC(CC)C[NH2+]CC[NH3+].[O-]C(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F,CCCCC(CC)C[NH2+]CC[NH3+],[O-]C(=O)C(F)(F)F,,0.00802,0.0112,0.0158,0.0302,0.0502,0.078,0.112
IL1628,"1-ethyl-3-methylimidazolium difluorobis(2,2,2-trifluoroacetoxy)borate",CCn1cc[n+](C)c1.F[B-](F)(OC(=O)C(F)(F)F)OC(=O)C(F)(F)F,CCn1cc[n+](C)c1,F[B-](F)(OC(=O)C(F)(F)F)OC(=O)C(F)(F)F,0.7904,,1.117,1.3009,1.7072,2.161,2.6557,3.1873
IL1629,tetraethylammonium diacetoxydifluoroborate,CC[N+](CC)(CC)CC.CC(=O)O[B-](F)(F)OC(C)=O,CC[N+](CC)(CC)CC,CC(=O)O[B-](F)(F)OC(C)=O,0.05875,,0.1167,0.1577,0.2685,0.4225,0.6238,0.8742
IL1630,1-ethyl-3-methylimidazolium difluoromono(malonato)borate,CCn1cc[n+](C)c1.F[B-]1(F)OC(=O)CC(=O)O1,CCn1cc[n+](C)c1,F[B-]1(F)OC(=O)CC(=O)O1,0.1867,,0.3456,0.4503,0.7103,1.0396,1.4351,1.8942
IL1631,1-butyl-3-methylimidazolium difluoromono(oxalato)borate,CCCCn1cc[n+](C)c1.F[B-]1(F)OC(=O)C(=O)O1,CCCCn1cc[n+](C)c1,F[B-]1(F)OC(=O)C(=O)O1,0.1607,,0.2976,0.389,0.6188,0.9138,1.2702,1.6848
IL1640,1-ethyl-3-methylimidazolium difluorobis(acetato)borate,CCn1cc[n+](C)c1.CC(=O)O[B-](F)(F)OC(C)=O,CCn1cc[n+](C)c1,CC(=O)O[B-](F)(F)OC(C)=O,0.1324,,0.2539,0.3364,0.5489,0.8289,1.1759,1.5899
IL1641,1-butyl-3-methylimidazolium difluorobis(trifluoroacetato)borate,CCCCn1cc[n+](C)c1.F[B-](F)(OC(=O)C(F)(F)F)OC(=O)C(F)(F)F,CCCCn1cc[n+](C)c1,F[B-](F)(OC(=O)C(F)(F)F)OC(=O)C(F)(F)F,0.3592,,0.5439,0.6528,0.9035,1.1952,1.5247,1.8894
IL1642,tetraethylammonium difluorobis(trifluoroacetato)borate,CC[N+](CC)(CC)CC.F[B-](F)(OC(=O)C(F)(F)F)OC(=O)C(F)(F)F,CC[N+](CC)(CC)CC,F[B-](F)(OC(=O)C(F)(F)F)OC(=O)C(F)(F)F,0.2865,,0.4341,0.5223,0.7279,0.9723,1.2535,1.5697
IL1643,1-butyl-3-methylimidazolium diacetoxydifluoroborate,CCCCn1cc[n+](C)c1.CC(=O)O[B-](F)(F)OC(C)=O,CCCCn1cc[n+](C)c1,CC(=O)O[B-](F)(F)OC(C)=O,0.04722,,0.09661,0.1327,0.2321,0.3735,0.5606,0.7946
IL1644,1-butyl-3-methylimidazolium difluoromono(malonato)borate,CCCCn1cc[n+](C)c1.F[B-]1(F)OC(=O)CC(=O)O1,CCCCn1cc[n+](C)c1,F[B-]1(F)OC(=O)CC(=O)O1,0.09494,,0.1886,0.2544,0.4278,0.6627,0.961,1.3227
IL1645,1-ethyl-3-methylimidazolium difluoromono(oxalato)borate,CCn1cc[n+](C)c1.F[B-]1(F)OC(=O)C(=O)O1,CCn1cc[n+](C)c1,F[B-]1(F)OC(=O)C(=O)O1,0.3804,,0.6619,0.8376,1.2596,1.7706,2.3607,3.0187
IL0077,1-ethyl-3-methylimidazolium methyl sulfate,CCn1cc[n+](C)c1.CO[S]([O-])(=O)=O,CCn1cc[n+](C)c1,CO[S]([O-])(=O)=O,,,0.5745,0.723,1.019,1.389,1.839,2.336
IL0102,1-butyl-3-isopentylimidazolium bis((trifluoromethyl)sulfonyl)amide,CCCC[n+]1ccn(CCC(C)C)c1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCC[n+]1ccn(CCC(C)C)c1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.145,0.182,0.273,0.389,0.529,0.694
IL0172,trihexyltetradecylphosphonium decanoate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CCCCCCCCCC([O-])=O,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCC([O-])=O,,,0.00174,0.00239,0.00395,0.00631,0.00949,0.01371
IL0270,1-ethyl-3-methylimidazolium decyl sulfate,CCn1cc[n+](C)c1.CCCCCCCCCCO[S]([O-])(=O)=O,CCn1cc[n+](C)c1,CCCCCCCCCCO[S]([O-])(=O)=O,,,0.0394,0.0528,0.0887,0.138,0.202,0.293
IL0275,trihexyltetradecylphosphonium heptadecafluorooctanesulfonate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[O-][S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,[O-][S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,0.0007,0.001,0.0018,0.0031,0.0055,0.0079
IL0276,trihexyltetradecylphosphonium nonafluorobutanesulfonate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[O-][S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,[O-][S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,0.0023,0.0032,0.0055,0.0085,0.0132,0.019
IL0277,trihexyltetradecylphosphonium nonafluoropentanoate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,0.0053,0.0065,0.0101,0.0152,0.022,0.0325
IL0278,trihexyltetradecylphosphonium heptadecafluorononanoate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,0.0017,0.0023,0.0037,0.0062,0.0094,0.0138
IL0296,"4-methyl-1-propyl-1H-1,2,4-triazol-4-ium bis((trifluoromethyl)sulfonyl)amide",CCCn1c[n+](C)cn1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCn1c[n+](C)cn1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.1823,0.2315,0.353,0.507,0.691,0.9075
IL0297,"1-butyl-4-methyl-1H-1,2,4-triazol-4-ium bis((trifluoromethyl)sulfonyl)amide",CCCCn1c[n+](C)cn1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCCn1c[n+](C)cn1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.122,0.157,0.245,0.357,0.493,0.652
IL0298,"1-hexyl-4-methyl-1H-1,2,4-triazol-4-ium bis((trifluoromethyl)sulfonyl)amide",CCCCCCn1c[n+](C)cn1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCCCCn1c[n+](C)cn1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.0638,0.0856,0.143,0.219,0.316,0.434
IL0299,"4-methyl-1-octyl-1H-1,2,4-triazol-4-ium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCCn1c[n+](C)cn1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCCCCCCn1c[n+](C)cn1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.0433,0.0576,0.0952,0.146,0.211,0.29
IL0300,"1-decyl-4-methyl-1H-1,2,4-triazol-4-ium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCCCCn1c[n+](C)cn1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCCCCCCCCn1c[n+](C)cn1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.0336,0.0439,0.0705,0.106,0.153,0.209
IL0301,"1-dodecyl-4-methyl-1H-1,2,4-triazol-4-ium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCCCCCCn1c[n+](C)cn1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCCCCCCCCCCn1c[n+](C)cn1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.023,0.0309,0.0521,0.0819,0.122,0.172
IL0302,"1-ethyl-4-methyl-1H-1,2,4-triazol-4-ium bis((trifluoromethyl)sulfonyl)amide",CCn1c[n+](C)cn1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCn1c[n+](C)cn1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.324,0.399,0.576,0.789,1.035,1.31
IL0355,"4-methyl-1-propyl-1,2,4-triazolium tetrafluoroborate",CCCn1c[n+](C)cn1.F[B-](F)(F)F,CCCn1c[n+](C)cn1,F[B-](F)(F)F,,,0.245,0.312,0.476,0.69,0.951,1.2544
IL0357,"4-methyl-1-propyl-1,2,4-triazolium tosylate",CCCn1c[n+](C)cn1.Cc1ccc(cc1)[S]([O-])(=O)=O,CCCn1c[n+](C)cn1,Cc1ccc(cc1)[S]([O-])(=O)=O,,,0.00551,0.00907,0.0207,0.0412,0.0744,0.1196
IL0361,N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,CCCCCC[NH2+]CCN.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCCCC[NH2+]CCN,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.0238,0.0284,0.056,0.101,0.169,0.255
IL0362,"N-ethyl-N,N-dimethylprop-2-en-1-aminium dicyanamide",CC[N+](C)(C)CC=C.N#C[N-]C#N,CC[N+](C)(C)CC=C,N#C[N-]C#N,,,1.92,2.2,2.82,3.5,4.26,5
IL0363,"N-ethyl-N,N-dimethylprop-2-en-1-aminium trifluoroacetate",CC[N+](C)(C)CC=C.[O-]C(=O)C(F)(F)F,CC[N+](C)(C)CC=C,[O-]C(=O)C(F)(F)F,,,0.357,0.447,0.665,0.936,1.262,1.655
IL0364,"N-ethyl-N,N-dimethylprop-2-en-1-aminium trifluoromethanesulfonate",CC[N+](C)(C)CC=C.[O-][S](=O)(=O)C(F)(F)F,CC[N+](C)(C)CC=C,[O-][S](=O)(=O)C(F)(F)F,,,0.203,0.262,0.42,0.6,0.854,1.161
IL0365,"N-ethyl-N,N-dimethylprop-2-en-1-aminium bis((trifluoromethyl)sulfonyl)amide",CC[N+](C)(C)CC=C.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CC[N+](C)(C)CC=C,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.349,0.427,0.601,0.815,1.075,1.382
IL0382,"2-hydroxy-N,N,N-trimethylethanaminium glycinate",C[N+](C)(C)CCO.NCC([O-])=O,C[N+](C)(C)CCO,NCC([O-])=O,,,0.00677,0.0104,0.02203,0.0388,0.0609,0.0993
IL0383,"2-hydroxy-N,N,N-trimethylethanaminium L-alaninate",C[N+](C)(C)CCO.C[C@H](N)C([O-])=O,C[N+](C)(C)CCO,C[C@H](N)C([O-])=O,,,0.00213,0.00577,0.01255,0.02493,0.0397,0.0655
IL0384,"2-hydroxy-N,N,N-trimethylethanaminium .beta.-alaninate",C[N+](C)(C)CCO.NCCC([O-])=O,C[N+](C)(C)CCO,NCCC([O-])=O,,,0.00071,0.00143,0.00494,0.01336,0.02272,0.0379
IL0385,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",C[N+](C)(C)CCO.[O-]C(=O)[C@@H]1CCCN1,C[N+](C)(C)CCO,[O-]C(=O)[C@@H]1CCCN1,,,0.00003,0.00013,0.0007,0.00204,0.00435,0.00649
IL0386,"2-hydroxy-N,N,N-trimethylethanaminium L-serinate",C[N+](C)(C)CCO.N[C@@H](CO)C([O-])=O,C[N+](C)(C)CCO,N[C@@H](CO)C([O-])=O,,,0.00093,0.00145,0.00359,0.00833,0.01749,0.037
IL0392,"1-ethyl-2,3-dimethylimidazolium hydrogen sulfate",CCn1cc[n+](C)c1C.O[S]([O-])(=O)=O,CCn1cc[n+](C)c1C,O[S]([O-])(=O)=O,,,0.15,0.193,0.308,0.458,0.665,0.925
IL0393,"2,3-dimethyl-1-propylimidazolium hydrogen sulfate",CCCn1cc[n+](C)c1C.O[S]([O-])(=O)=O,CCCn1cc[n+](C)c1C,O[S]([O-])(=O)=O,,,0.123,0.162,0.267,0.409,0.6,0.832
IL0394,"1-butyl-2,3-dimethylimidazolium hydrogen sulfate",CCCCn1cc[n+](C)c1C.O[S]([O-])(=O)=O,CCCCn1cc[n+](C)c1C,O[S]([O-])(=O)=O,,,0.1,0.135,0.231,0.36,0.531,0.739
IL0395,"2,3-dimethyl-1-pentylimidazolium hydrogen sulfate",CCCCC[n+]1ccn(C)c1C.O[S]([O-])(=O)=O,CCCCC[n+]1ccn(C)c1C,O[S]([O-])(=O)=O,,,0.075,0.105,0.197,0.324,0.485,0.675
IL0518,tetrabutylphosphonium L-prolinate,CCCC[P+](CCCC)(CCCC)CCCC.[O-]C(=O)[C@@H]1CCCN1,CCCC[P+](CCCC)(CCCC)CCCC,[O-]C(=O)[C@@H]1CCCN1,,,0.0073,0.01,0.02,0.035,0.058,0.091
IL0624,4-(2-methoxyethyl)-4-methylmorpholinium bis(trifluoromethylsulfonyl)amide,COCC[N+]1(C)CCOCC1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,COCC[N+]1(C)CCOCC1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.065,0.079,0.108,0.136,0.17,0.257
IL0660,(3-aminopropyl)tributylphosphonium L-alaninate,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C([O-])=O,CCCC[P+](CCCC)(CCCC)CCCN,C[C@H](N)C([O-])=O,,,0.0146285,0.021367,0.032765,0.047225,0.066055,0.08925
IL0661,(3-aminopropyl)tributylphosphonium L-valinate,CCCC[P+](CCCC)(CCCC)CCCN.CC(C)[C@H](N)C([O-])=O,CCCC[P+](CCCC)(CCCC)CCCN,CC(C)[C@H](N)C([O-])=O,,,0.011252,0.015509,0.0254035,0.037929,0.054785,0.076705
IL0662,(3-aminopropyl)tributylphosphonium L-leucinate,CCCC[P+](CCCC)(CCCC)CCCN.CC(C)C[C@H](N)C([O-])=O,CCCC[P+](CCCC)(CCCC)CCCN,CC(C)C[C@H](N)C([O-])=O,,,0.008,0.01084,0.01848,0.02907,0.04135,0.0605
IL1501,"N-ethyl-N,N-dimethyl-1-propanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCC[N+](C)(C)CC.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCC[N+](C)(C)CC,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.248,0.2905,0.325,0.358,0.414,0.519
IL1587,1-butyl-3-methyl-1H-imidazolium (S)-2-amino-3-carboxypropanoate,CCCCn1cc[n+](C)c1.N[C@@H](CC(O)=O)C([O-])=O,CCCCn1cc[n+](C)c1,N[C@@H](CC(O)=O)C([O-])=O,,,0.075,0.082,0.123,0.197,0.278,0.368
IL1627,"tributyl(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)phosphonium tris(perfluoroethyl)trifluorophosphate",CCCC[P+](CCCC)(CCCC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCC[P+](CCCC)(CCCC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,,,0.013,0.018,0.028,0.046,0.066,0.097
IL1853,1-(2-methoxyethyl)-1-methylpiperidinium bis(trifluoromethylsulfonyl)imide,COCC[N+]1(C)CCCCC1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,COCC[N+]1(C)CCCCC1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.209,0.241,0.287,0.325,0.396,0.489
IL1870,1-cyclopentyl-3-butylimidazolium bis((trifluoromethyl)sulfonyl)imide,CCCCn1cc[n+](c1)C2CCCC2.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCCn1cc[n+](c1)C2CCCC2,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.197,0.246,0.361,0.504,0.668,0.878
IL1871,1-butyl-3-pentylimidazolium bis((trifluoromethyl)sulfonyl)imide,CCCCCn1cc[n+](CCCC)c1.FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,CCCCCn1cc[n+](CCCC)c1,FC(F)(F)[S](=O)(=O)[N-][S](=O)(=O)C(F)(F)F,,,0.164,0.205,0.303,0.427,0.58,0.757
IL1913,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,,,0.012,0.016,0.024,0.038,0.055,0.074
IL1918,tributyloctylphosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCCCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,,,0.024,0.032,0.052,0.076,0.118,0.162
IL1928,"(oxybis(ethane-2,1-diyl)) bis(diethylsulfonium)dicyanamide",CC[S+](CC)CCOCC[S+](CC)CC.N#C[N-]C#N.N#C[N-]C#N,CC[S+](CC)CCOCC[S+](CC)CC,N#C[N-]C#N,,,0.187,0.25,0.415,0.714,0.99,1.308
